country_iso3,country_name,case_group,airport_name,airport_iata,airport_lat,airport_lon,scenario,model_version,annual_saf_tonnes,plant_availability,process_average_power_mw,process_rated_power_mw,best_candidate_id,best_candidate_kind,best_lat,best_lon,distance_to_airport_km,transport_mode,crosses_water,delivered_cost_usd_per_tonne_saf,delivered_cost_eur_per_tonne_saf,delivered_cost_energy_allocated_usd_per_tonne_saf,annual_renewable_cost_usd,annual_process_cost_usd,annual_transport_cost_usd,annual_water_cost_usd,gross_annual_cost_usd,coproduct_credit_usd_per_tonne_saf,annual_coproduct_credit_usd,renewable_cost_share,process_cost_share,transport_cost_share,water_cost_share,wacc_used,wacc_process_used,h2_storage_geology,h2_storage_capex_usd_per_kwh_used,sizing_mode,scenario_year,mandate_synthetic_share,airport_fuel_kt_2024,carbon_source,dac_fraction,co2_delivered_cost_usd_per_t,co2_mean_haul_km,annual_co2_purchase_usd,operating_strategy,synthesis_oversize,synthesis_load_min,fuel_storage_tonnes,fuel_storage_days,wind_mw,solar_mw,renewable_capacity_mw,renewable_capacity_overbuild_ratio,battery_mwh,seasonal_h2_storage_mwh,annual_generation_mwh,annual_demand_mwh,generation_to_demand_ratio,curtailed_energy_frac,electrolyser_oversize_ratio,effective_annual_cf,adequacy_cf_used_for_sizing,selected_main_resource,solar_share,solar_cf_annual,wind_cf_annual,resource_source,raw_nasa_solar_cf_annual,raw_nasa_wind_cf_annual,candidate_validity_note,resource_rank,distance_rank,renewable_capex_usd,process_capex_usd,transport_capex_component_usd,fixed_logistics_cost_usd,total_annual_cost_usd,gross_annual_cost_eur,total_annual_cost_eur,n_candidates_screened_out,n_candidates_total
IRL,Ireland,core_eu27_uk_ch,Dublin Airport,DUB,53.4213,-6.2701,base,v3,740000.0,0.9,3864.953693461336,4294.392992734818,C00007,quartile,54.30458272259698,-7.57016564749122,175.56734862240006,rail,False,6139.860509980328,5672.617125170826,3499.720490688787,1919130193.4314277,2554175202.8197184,12277055.046729047,21942065.55613543,4507524516.854011,0.0,0.0,0.42239056996443874,0.5621606722673895,0.002702115935866006,0.004829334460045992,0.065,0.075,rock,2.05656,fixed,,,,market,0.9333607996426179,119.90753510477259,132.76311210252368,35972260.53143178,flex_fuel_store,1.05,0.8474304166803416,20472.729300453488,10.098035398196654,10102.836413306492,5439.988837934266,15542.825251240758,4.051996073909772,1057.2852375472082,0.0,36290153.903099,33601994.35472131,1.0799999999999996,0.0740740740740738,1.1666666666666667,0.2665353026756287,0.2665353026756287,mixed,0.35000000000000003,0.08,0.3675259561186768,heuristic,0.08,0.3675259561186768,valid,1.0,3.0,18049669844.334282,18429560729.0538,0.0,4004880.0,4507524516.854011,4164501901.121421,4164501901.121421,0,8
SVK,Slovakia,core_eu27_uk_ch,Bratislava Airport,BTS,48.1702,17.2127,base,v3,740000.0,0.9,3864.953693461336,4294.392992734818,C00001,grid,48.13399222543187,18.861648592707116,165.2267257158476,rail,False,6160.31971963001,5691.519388966166,3511.3822401891052,2161997058.03025,2347222461.864386,11954954.294437986,21495575.55613543,4542670049.74521,0.0,0.0,0.4742639633908965,0.5148957180997077,0.0026224846073577995,0.004715351864497599,0.055,0.065,rock,2.05656,fixed,,,,market,0.970012359839178,118.27068726664709,120.16111778337553,15966542.780997356,steady_h2_store,1.0,1.0,0.0,0.0,11584.992762859822,6238.07302615529,17823.065789015112,4.627139044766186,1073.2429191974738,660016.6135115696,35091934.12891017,33742244.35472131,1.0400000000000003,0.025858477546701786,1.1111,0.22476091380403984,0.22476091380403984,mixed,0.35000000000000003,0.10256848639859405,0.29092743234047985,heuristic,0.10256848639859405,0.29092743234047985,valid,1.0,3.0,22017624363.900566,17909689597.338055,0.0,4004880.0,4542670049.74521,4196972858.9595995,4196972858.9595995,0,8
ARE,United Arab Emirates,renewable_rich_reference,Dubai International Airport,DXB,25.2532,55.3657,base,v3,740000.0,0.9,3864.953693461336,4294.392992734818,C00000,grid,23.59285336004176,51.82473534312471,544.3528531076598,rail,False,6430.79316828002,5941.409808173911,3665.552105919611,1641810768.4254282,3072081531.2340107,23764379.311640702,21130265.55613543,4758786944.527215,0.0,0.0,0.3450061512658331,0.6455597964449786,0.004993789297285233,0.0044402629919030176,0.08,0.09,rock,2.05656,fixed,,,,dac,1.0,0.0,0.0,0.0,flex_fuel_store,1.15,0.5354949279794934,66831.14510372511,32.96401076062117,5039.064436759158,11757.817019104705,16796.881455863862,4.3459463652256805,1287.7644455007533,0.0,36565553.903099015,33856994.35472131,1.08,0.07407407407407389,1.2777777777777777,0.24850743871154904,0.24850743871154904,solar,0.7000000000000001,0.2309697051218035,0.28899691027090074,heuristic,0.2309697051218035,0.28899691027090074,valid,1.0,12.0,14271044475.356796,20488454610.005257,0.0,4004880.0,4758786944.527215,4396643258.048695,4396643258.048695,0,12
EST,Estonia,core_eu27_uk_ch,Tallinn Airport,TLL,59.4133,24.8328,base,v3,740000.0,0.9,3864.953693461336,4294.392992734818,C00001,grid,58.05235398648791,25.51239942982837,211.0435529457873,rail,False,6613.568325955853,6110.275776350612,3769.7339457948356,2282261023.652696,2534209960.2000027,13382105.700278524,22096307.55613543,4851949397.109113,0.0,0.0,0.4663347177265069,0.5178154795625208,0.0027343675502716387,0.004514941647864971,0.072,0.08199999999999999,rock,2.05656,fixed,,,,market,0.9206993515747152,117.90242044318674,117.32585337511351,42091164.098217666,steady_h2_store,1.0,1.0,0.0,0.0,10333.289810041892,6888.859873361262,17222.149683403153,4.496277043989342,987.0785356358319,697414.0454129495,34895686.12891016,33553544.35472131,1.04,0.027209739753384185,1.1111,0.23130247309610957,0.23130247309610957,mixed,0.4,0.08,0.33259980302698,heuristic,0.08,0.33259980302698,valid,1.0,4.0,20614069856.58643,17571631680.409775,0.0,4004880.0,4851949397.109113,4482716047.98911,4482716047.98911,0,6
ROU,Romania,core_eu27_uk_ch,Henri Coanda Bucharest Airport,OTP,44.5711,26.085,base,v3,740000.0,0.9,3864.953693461336,4294.392992734818,C00022,grid,45.26685237919786,28.51021297810407,278.1294657722592,rail,False,6638.462314203237,6133.275332092371,3783.9235190958448,2290525659.5985303,2554922538.7913218,15471769.271304488,21722879.55613543,4882642847.217292,0.0,0.0,0.4662683613915981,0.5200900241621793,0.0031494938621313895,0.004421994319470584,0.076,0.086,salt,0.97416,fixed,,,,market,0.951353383739111,136.1610287356265,257.89779452779703,29819265.293102205,steady_h2_store,1.0,1.0,0.0,0.0,8232.900362183662,12349.3505432755,20582.25090545916,5.354796453345864,1040.6401794714477,1225833.7401519888,35017678.12891015,33670844.35472131,1.0399999999999996,0.03576488483700303,1.1111,0.19421840009439978,0.19421840009439978,solar,0.6000000000000001,0.13113634160086995,0.2887807895258304,heuristic,0.13113634160086995,0.2887807895258304,valid,1.0,11.0,20389222672.874626,17319453603.591816,0.0,4004880.0,4882642847.217292,4511073726.544056,4511073726.544056,0,27
SAU,Saudi Arabia,renewable_rich_reference,King Khalid International Airport,RUH,24.9576,46.6988,base,v3,740000.0,0.9,3864.953693461336,4294.392992734818,C00180,grid,22.922490297768356,52.50902137202645,853.5764681263715,rail,False,6697.1974484948005,6187.5407226643465,3817.402545642036,1712488561.0821927,3188910878.937058,33396406.31076622,21130265.55613543,4955926111.886152,0.0,0.0,0.34554360222905844,0.6434540804167489,0.006738681238743497,0.00426363611544918,0.087,0.09699999999999999,rock,2.05656,fixed,,,,dac,1.0,0.0,0.0,0.0,flex_fuel_store,1.15,0.5384331136076388,66104.29290741924,32.60549582595679,5004.087209024603,11676.203487724079,16680.29069674868,4.315780218781953,1286.208911093167,0.0,36565553.903099015,33856994.35472131,1.08,0.074074074074074,1.2777777777777777,0.25024443907034954,0.25024443907034954,solar,0.7000000000000001,0.2309697051218035,0.2948010248865795,heuristic,0.2309697051218035,0.2948010248865795,valid,4.0,101.0,14173405863.633692,20488454610.005257,0.0,4004880.0,4955926111.886152,4578780134.771616,4578780134.771616,0,194
HRV,Croatia,core_eu27_uk_ch,Zagreb Franjo Tudman Airport,ZAG,45.7429,16.0688,base,v3,740000.0,0.9,3864.953693461336,4294.392992734818,C00000,grid,44.042381796697036,15.457364865898514,263.4193668618247,rail,False,6907.187973587221,6381.5509687972335,3937.0971449447156,2265830418.2866154,2809344853.1921225,15013563.419670101,21130265.55613543,5111319100.454543,0.0,0.0,0.4432966077357835,0.5496320613092404,0.002937316791341586,0.004134014163634656,0.078,0.088,rock,2.05656,fixed,,,,dac,1.0,0.0,0.0,0.0,flex_fuel_store,1.05,0.8203509302845582,23144.666408690537,11.415950323205468,9058.698848936485,11071.74303758904,20130.441886525525,5.208456163545211,1178.7403958790928,0.0,36565553.90309902,33856994.35472131,1.0800000000000003,0.07407407407407413,1.1666666666666667,0.20735510986136102,0.20735510986136102,solar,0.55,0.13844696726222508,0.2916056396451024,heuristic,0.13844696726222508,0.2916056396451024,valid,1.0,5.0,19719735815.99904,18907782587.21084,0.0,4004880.0,5111319100.454543,4722347716.909953,4722347716.909953,0,5
MAR,Morocco,renewable_rich_reference,Mohammed V International Airport,CMN,33.3675,-7.58997,base,v3,740000.0,0.9,3864.953693461336,4294.392992734818,C00008,grid,25.80720281809836,-14.667434210861758,1462.4854421631953,rail,False,7002.881796814693,6469.962492077096,3991.6426241843747,1955534737.4770293,3153104174.0727367,52363352.536970854,21130265.55613543,5182132529.642873,0.0,0.0,0.377361004623283,0.6084568767850546,0.010104595403039505,0.004077523188622817,0.1,0.11,rock,2.05656,fixed,,,,dac,1.0,0.0,0.0,0.0,flex_fuel_store,1.05,0.7696618664062791,27209.847701460065,13.42107352842287,6706.80887827667,8197.210851227042,14904.019729503712,3.8561961957572954,1181.5952267090483,0.0,36565553.903099,33856994.35472131,1.0799999999999996,0.07407407407407408,1.1666666666666667,0.2800687374745738,0.2800687374745738,solar,0.55,0.2309697051218035,0.3402044104347515,heuristic,0.2309697051218035,0.3402044104347515,valid,30.0,54.0,14667246979.316565,18907782587.21084,0.0,4004880.0,5182132529.642873,4787772244.137051,4787772244.137051,0,64
SVN,Slovenia,core_eu27_uk_ch,Ljubljana Airport,LJU,46.2237,14.4576,base,v3,740000.0,0.9,3864.953693461336,4294.392992734818,C00001,grid,45.8601684244332,15.620813311552249,132.92168314772238,road,False,7004.921905135522,6471.847348154709,3992.8054859272474,2382092059.6737494,2722208244.8824053,13054581.636879057,22185605.55613543,5139540491.749168,0.0,0.0,0.45954021579076654,0.5251535763281945,0.002518418731176668,0.004279926094087075,0.078,0.088,rock,2.05656,fixed,,,,market,0.9133690395354032,113.0813283361977,80.20855149203695,44101718.0511171,flex_fuel_store,1.05,0.8422595633633573,19306.4178718528,9.522760166521989,9550.806112514647,11673.207470851235,21224.013583365882,5.545700744129435,1013.6324785170148,0.0,36207533.90309901,33525494.354721308,1.0799999999999998,0.074074074074074,1.1666666666666667,0.19474545234761648,0.19474545234761648,solar,0.55,0.11929724056672049,0.2870481800107932,heuristic,0.11929724056672049,0.2870481800107932,valid,1.0,2.0,20741960910.10842,18286094171.60668,0.0,4004880.0,5139540491.749168,4748421460.327057,4748421460.327057,0,3
LTU,Lithuania,core_eu27_uk_ch,Vilnius Airport,VNO,54.6341,25.2858,base,v3,740000.0,0.9,3864.953693461336,4294.392992734818,C00003,grid,56.18660762611936,23.556633444675306,275.71108200043386,rail,False,7278.890867900688,6724.967272853446,4148.9677947033915,2443817869.0729904,2843875901.890026,15396438.873970315,22494089.55613543,5325584299.393122,0.0,0.0,0.45370326877573175,0.5279754309880201,0.0028584023110019424,0.004176105792869083,0.088,0.09799999999999999,rock,2.05656,fixed,,,,market,0.888046143399598,120.62488661386374,138.28595877882276,60794942.853387326,flex_fuel_store,1.05,0.8420172991375674,21253.0442597468,10.482920479469705,11370.289765515805,4872.981328078204,16243.271093594009,4.256567095522727,976.1705732339668,0.0,36102881.903099015,33428594.354721308,1.08,0.07407407407407411,1.1666666666666667,0.2537255905436094,0.2537255905436094,mixed,0.30000000000000004,0.08000000000000002,0.32867296637331345,heuristic,0.08000000000000002,0.32867296637331345,valid,1.0,8.0,19566195238.514885,18104369865.507008,0.0,4004880.0,5325584299.393122,4920307334.209306,4920307334.209306,0,10
BGR,Bulgaria,core_eu27_uk_ch,Sofia Airport,SOF,42.695,23.4062,base,v3,740000.0,0.9,3864.953693461336,4294.392992734818,C00005,grid,41.51600755131747,24.93341415295864,245.45495812864678,rail,False,7310.626936047304,6754.288226214105,4167.057353546963,2401455602.1759353,2947754157.85678,14453988.854413094,21657935.55613543,5385321684.443263,0.0,0.0,0.4439031428630576,0.5448850829782719,0.0026717841768833656,0.0040034159501357875,0.09,0.09999999999999999,rock,2.05656,fixed,,,,market,0.9566845197677016,125.85768323970001,178.57294930786526,24542248.231741503,flex_fuel_store,1.05,0.8191945770879451,23271.49587497182,11.478508100492858,9361.960199925665,9361.960199925665,18723.92039985133,4.868372951019025,1099.7565695303717,0.0,36386543.90309901,33691244.35472131,1.0799999999999998,0.07407407407407392,1.1666666666666667,0.22184002969081065,0.22184002969081065,mixed,0.5,0.1627818071573305,0.28092075959298146,heuristic,0.1627818071573305,0.28092075959298146,valid,1.0,9.0,19184329645.163593,18596938379.40876,0.0,4004880.0,5385321684.443263,4975498704.257131,4975498704.257131,0,15
LVA,Latvia,core_eu27_uk_ch,Riga Airport,RIX,56.9236,23.9711,base,v3,740000.0,0.9,3864.953693461336,4294.392992734818,C00005,quartile,56.45404224855424,22.808287650314533,118.98476494507895,road,False,7372.381628468705,6811.343386542237,4202.257528227161,2480805671.0254617,2885276278.425621,12105714.992365211,22364201.55613543,5400551865.999582,0.0,0.0,0.45472959281364267,0.5288687149368738,0.0022189673755948713,0.004099339333991437,0.09,0.09999999999999999,rock,2.05656,fixed,,,,market,0.898708415456779,120.63714707732049,138.3803513590208,55010539.06725814,flex_fuel_store,1.05,0.8424520401466924,21161.750799791334,10.437890597194375,11389.070453053035,4881.030194165587,16270.100647218622,4.258400380929807,995.4864900059983,0.0,36146945.903099015,33469394.354721304,1.0800000000000003,0.07407407407407406,1.1666666666666667,0.25361635905268864,0.25361635905268864,mixed,0.30000000000000004,0.07999999999999999,0.3285152476966939,heuristic,0.07999999999999999,0.3285152476966939,valid,1.0,2.0,19602106817.683525,18180885362.81213,0.0,4004880.0,5400551865.999582,4989569868.997014,4989569868.997014,0,8
