country_iso3,country_name,case_group,airport_name,airport_iata,airport_lat,airport_lon,scenario,model_version,annual_saf_tonnes,plant_availability,process_average_power_mw,process_rated_power_mw,best_candidate_id,best_candidate_kind,best_lat,best_lon,distance_to_airport_km,transport_mode,crosses_water,delivered_cost_usd_per_tonne_saf,delivered_cost_eur_per_tonne_saf,delivered_cost_energy_allocated_usd_per_tonne_saf,annual_renewable_cost_usd,annual_process_cost_usd,annual_transport_cost_usd,annual_water_cost_usd,gross_annual_cost_usd,coproduct_credit_usd_per_tonne_saf,annual_coproduct_credit_usd,renewable_cost_share,process_cost_share,transport_cost_share,water_cost_share,wacc_used,wacc_process_used,h2_storage_geology,h2_storage_capex_usd_per_kwh_used,sizing_mode,scenario_year,mandate_synthetic_share,airport_fuel_kt_2024,carbon_source,dac_fraction,co2_delivered_cost_usd_per_t,co2_mean_haul_km,annual_co2_purchase_usd,operating_strategy,synthesis_oversize,synthesis_load_min,fuel_storage_tonnes,fuel_storage_days,wind_mw,solar_mw,renewable_capacity_mw,renewable_capacity_overbuild_ratio,battery_mwh,seasonal_h2_storage_mwh,annual_generation_mwh,annual_demand_mwh,generation_to_demand_ratio,curtailed_energy_frac,electrolyser_oversize_ratio,effective_annual_cf,adequacy_cf_used_for_sizing,selected_main_resource,solar_share,solar_cf_annual,wind_cf_annual,resource_source,raw_nasa_solar_cf_annual,raw_nasa_wind_cf_annual,candidate_validity_note,resource_rank,distance_rank,renewable_capex_usd,process_capex_usd,transport_capex_component_usd,fixed_logistics_cost_usd,total_annual_cost_usd,gross_annual_cost_eur,total_annual_cost_eur,n_candidates_screened_out,n_candidates_total
POL,Poland,core_eu27_uk_ch,Warsaw Chopin Airport,WAW,52.1657,20.9671,base,v3,185500.0,0.9,968.8498785636187,1076.4998650706875,C00007,grid,54.419265692428354,16.50298019589284,524.1172873969498,rail,False,5612.229666082603,5185.138988493717,3198.9709096670836,444930718.8072748,427127287.155403,5799146.203412102,8350579.420983249,886207731.5870731,0.0,0.0,0.42737886581173634,0.4102777529748195,0.005570378538336557,0.00802116152235496,0.046,0.056,salt,0.97416,mandate,2050,0.35,530.0,market,0.0,137.22651275298566,266.1008927151519,154860871.47124976,steady_h2_store,1.0,1.0,0.0,0.0,2644.4336482326275,1273.2458306305243,3917.679478863152,4.290422455797697,182.62441609073485,223406.9816001376,8318907.401765145,7998949.424774179,1.0399999999999998,0.03446664416771902,1.1111,0.24240037215790627,0.24240037215790627,mixed,0.325,0.08000000000000002,0.32106383418436585,heuristic,0.08000000000000002,0.32106383418436585,valid,1.0,35.0,4835988045.53332,3220937957.2040124,0.0,1003926.0,886207731.5870731,818767323.2132969,818767323.2132969,0,38
BEL,Belgium,core_eu27_uk_ch,Brussels Airport,BRU,50.9014,4.4844,base,v3,341250.0,0.9,1782.3181728292989,1980.3535253658874,C00000,grid,50.765882899430295,3.287792155214853,115.25577056228985,road,False,5663.743860197041,5232.732952436047,3228.334000312313,885324041.8379296,951782292.9071982,5465457.240929907,11586979.406798936,1854158771.3928564,0.0,0.0,0.4580638232583806,0.49244910947364795,0.002827810068772376,0.005995066028113203,0.04,0.05,rock,2.05656,mandate,2050,0.35,975.0,market,0.6719691464898738,115.40942863345595,98.13245745146541,78593820.8993835,steady_h2_store,1.0,1.0,0.0,0.0,5161.106549435404,3440.7376996236035,8601.844249059008,5.002199509689826,343.92247779786754,297583.9440390999,15666356.70864845,15063804.527546585,1.0400000000000003,0.025267513850221437,1.1111,0.20790854063005731,0.20790854063005731,mixed,0.4,0.08,0.2935536894491148,heuristic,0.08,0.2935536894491148,valid,1.0,4.0,10160956624.101786,7764011461.541249,0.0,1846845.0,1854158771.3928564,1713057288.8898602,1713057288.8898602,0,5
SWE,Sweden,core_eu27_uk_ch,Stockholm Arlanda Airport,ARN,59.6519,17.9186,base,v3,173250.0,0.9,904.8692262056439,1005.4102513396045,C00003,grid,62.12806283081116,12.088549580280034,564.8141315122276,rail,False,5711.493084170611,5276.848460465228,3255.551057977248,388766872.7135302,463879359.9765953,5712972.372455277,7799126.062993788,866158331.1255745,0.0,0.0,0.39288581815607415,0.4687941145757448,0.005773500733199232,0.007881757009732569,0.057,0.067,rock,2.05656,mandate,2050,0.35,495.0,market,0.0,117.03985502327689,110.68501342138518,123357845.70698372,flex_fuel_store,1.05,0.849683082973024,4711.046365371443,9.925148186785437,2176.254884062708,1171.829552956843,3348.084437019551,3.9258909151118795,178.54957768523886,0.0,8068374.268838257,7470716.915590978,1.08,0.07407407407407413,1.1666666666666667,0.27509679289426264,0.27509679289426264,mixed,0.35000000000000003,0.08,0.3807096503996088,heuristic,0.08,0.3807096503996088,valid,1.0,22.0,3878079041.3458943,3325026597.0776873,0.0,937629.0,866158331.1255745,800243682.1269183,800243682.1269183,20,46
AUT,Austria,core_eu27_uk_ch,Vienna International Airport,VIE,48.1103,16.5697,base,v3,297500.0,0.9,1553.815842979389,1726.4620477548763,C00007,grid,48.56599110423508,16.925758601126915,77.08173430151326,road,False,5803.546092440879,5361.896234806129,3308.0212726913005,803924261.6652695,687185014.4984146,3719888.795096237,13392438.69402974,1508221603.65281,0.0,0.0,0.46562332455415745,0.39800934776088964,0.002154515133249767,0.007756740436822745,0.053,0.063,rock,2.05656,mandate,2050,0.35,850.0,market,0.0,120.63501097251186,138.36390561492874,218333358.84835154,steady_h2_store,1.0,1.0,0.0,0.0,4306.297149846386,2583.7782899078315,6890.075439754218,4.704918189942245,292.8882144851408,255980.8233297362,13341643.946227124,12828503.794449156,1.04,0.025026347659859862,1.1111,0.22104528878381335,0.22104528878381335,mixed,0.375,0.09565538972411387,0.2966567678568243,heuristic,0.09565538972411387,0.2966567678568243,valid,6.0,1.0,8333482230.824735,5044898003.606353,0.0,1610070.0,1508221603.65281,1393445939.6148314,1393445939.6148314,1,11
GRC,Greece,core_eu27_uk_ch,Athens International Airport,ATH,37.9364,23.9475,base,v3,251999.99999999997,0.9,1316.1734199354821,1462.4149110394246,C00000,grid,38.925767605326605,20.620966129404326,418.3866312099803,rail,False,6095.312974976558,5631.459657580842,3474.3283957366375,627556889.1718023,894509723.109746,6756545.358292489,7195712.054251522,1536018869.6940923,0.0,0.0,0.4085606639043335,0.5823559467650896,0.004398738512657789,0.004684650817919049,0.06,0.06999999999999999,salt,0.97416,mandate,2050,0.35,720.0,dac,1.0,0.0,0.0,0.0,steady_h2_store,1.0,1.0,0.0,0.0,2582.6489784754817,3494.172147349182,6076.821125824664,4.617036808206129,383.32611517135786,464457.97851155384,12452053.491325613,11529679.158634823,1.0800000000000003,0.06980225742982903,1.1111,0.233916263799425,0.233916263799425,solar,0.5750000000000001,0.1901225760425653,0.29293242227954636,heuristic,0.1901225760425653,0.29293242227954636,valid,1.0,9.0,6271847497.987201,6561237857.1222315,0.0,1363823.9999999998,1536018869.6940923,1419127833.710372,1419127833.710372,0,15
CZE,Czechia,core_eu27_uk_ch,Vaclav Havel Airport Prague,PRG,50.1008,14.2632,base,v3,140000.0,0.9,731.2074555197123,812.452728355236,C00006,grid,50.74184651363071,15.81107674000427,176.56423862778166,rail,False,6199.463067557912,5727.683928116755,3533.6939485080093,371219933.6984314,385112407.0666311,2328560.829182759,6302324.091308112,764963225.6855533,0.0,0.0,0.42770977520046755,0.4437163150489398,0.0026829061113928555,0.007261370889968655,0.055,0.065,rock,2.05656,mandate,2050,0.35,400.0,market,0.0,120.8892004228172,140.3208951005266,102961603.77255443,flex_fuel_store,1.05,0.8422954282426871,4029.5660107971053,10.505654242435309,2182.214358515867,935.234725078229,3117.449083594096,4.523622989940106,144.72123539265783,0.0,6519898.399061219,6036942.962093721,1.08,0.07399700027461294,1.1666666666666667,0.23874668653903436,0.23874668653903436,mixed,0.30000000000000004,0.08000000000000002,0.3072476079828751,heuristic,0.08000000000000002,0.3072476079828751,valid,1.0,8.0,3746407781.418518,2784880955.8907557,0.0,757680.0,764963225.6855533,706749524.2108828,706749524.2108828,0,14
LUX,Luxembourg,core_eu27_uk_ch,Luxembourg Airport,LUX,49.6266,6.2115,base,v3,213500.0,0.9,1115.0913696675614,1238.9904107417346,C00001,airport_or_nearest_boundary,49.62659999680268,6.211500000000002,4.799606707790663e-07,road,False,6199.884903606175,5728.073662441745,3533.9343950555194,586074173.7119704,725403455.0946245,1155462.0094277973,6218137.157074207,1318851227.9730968,0.0,0.0,0.44276275119476677,0.5480221513083291,0.0008729194377480138,0.004697629819678145,0.045,0.055,rock,2.05656,mandate,2050,0.35,610.0,market,0.9653538583622041,107.20442104047824,34.96259115913894,4824198.946821521,steady_h2_store,1.0,1.0,0.0,0.0,3263.2781962892705,2175.5187975261806,5438.796993815451,4.896619172304018,307.2966497066321,199473.20630372834,10119148.414219351,9729950.398287838,1.04,0.026994806657956196,1.1111,0.21239144058463633,0.21239144058463633,mixed,0.4,0.0820487083546488,0.29967636750605625,heuristic,0.0820487083546488,0.29967636750605625,valid,1.0,1.0,6466345052.643812,5789077299.462859,0.0,1155462.0,1318851227.9730968,1218486649.5243442,1218486649.5243442,0,5
IRL,Ireland,core_eu27_uk_ch,Dublin Airport,DUB,53.4213,-6.2701,base,v3,306250.0,0.9,1599.5163089493706,1777.2403432770784,C00007,quartile,54.30458272259698,-7.57016564749122,175.56734862240006,rail,False,6322.360562201804,5841.228923418247,3603.745520455028,783896907.5578398,1101716289.3085077,5080875.821703744,9556588.95481956,1900250661.6428704,0.0,0.0,0.404858809685795,0.569002812998063,0.0026241171734492845,0.004935686302116435,0.065,0.075,rock,2.05656,mandate,2050,0.35,875.0,market,0.8389779321976725,119.90753510477259,132.76311210252368,35972260.53143178,flex_fuel_store,1.05,0.8474304166803416,8472.666686843095,10.098035398196668,4136.133211281403,2227.1486522284486,6363.281863509852,4.051996073909772,366.05695958470415,0.0,14857303.895708205,13756762.866396487,1.08,0.07407407407407414,1.1666666666666667,0.2665353026756287,0.2665353026756287,mixed,0.35000000000000003,0.08,0.3675259561186768,heuristic,0.08,0.3675259561186768,valid,1.0,3.0,7375888518.350234,7865880652.809023,0.0,1657425.0,1900250661.6428704,1755641586.2918482,1755641586.2918482,0,8
ARE,United Arab Emirates,renewable_rich_reference,Dubai International Airport,DXB,25.2532,55.3657,base,v3,740000.0,0.9,3864.953693461336,4294.392992734818,C00000,grid,23.59285336004176,51.82473534312471,544.3528531076598,rail,False,6430.79316828002,5941.409808173911,3665.552105919611,1641810768.4254282,3072081531.2340107,23764379.311640702,21130265.55613543,4758786944.527215,0.0,0.0,0.3450061512658331,0.6455597964449786,0.004993789297285233,0.0044402629919030176,0.08,0.09,rock,2.05656,mandate,2050,,6300.0,dac,1.0,0.0,0.0,0.0,flex_fuel_store,1.15,0.5354949279794934,66831.14510372511,32.96401076062117,5039.064436759158,11757.817019104705,16796.881455863862,4.3459463652256805,1287.7644455007533,0.0,36565553.903099015,33856994.35472131,1.08,0.07407407407407389,1.2777777777777777,0.24850743871154904,0.24850743871154904,solar,0.7000000000000001,0.2309697051218035,0.28899691027090074,heuristic,0.2309697051218035,0.28899691027090074,valid,1.0,12.0,14271044475.356796,20488454610.005257,0.0,4004880.0,4758786944.527215,4396643258.048695,4396643258.048695,0,12
HUN,Hungary,core_eu27_uk_ch,Budapest Ferenc Liszt International Airport,BUD,47.4369,19.2556,base,v3,129499.99999999999,0.9,676.3668963557338,751.5187737285931,C00003,grid,46.13548326255811,19.371098191341055,195.7203420665456,rail,False,6672.027203387397,6164.285933209617,3803.055505930816,344932980.2645684,494129777.1281877,2258340.3470343854,4103696.4723236985,845424794.2121141,0.0,0.0,0.399215269360088,0.571891246594528,0.002613736585166703,0.004749497398927123,0.056,0.066,rock,2.05656,mandate,2050,0.35,370.0,market,0.8096022846931937,124.0181908436914,164.41080656943973,18602728.62655371,flex_fuel_store,1.05,0.8433220247649051,3351.546700988727,9.446444369582126,1627.3143376768194,1988.939746049446,3616.2540837262654,5.46417037962663,144.34991992170697,0.0,6261271.933042327,5797474.012076229,1.08,0.07407407407407408,1.1666666666666667,0.19765123064734982,0.19765123064734982,solar,0.55,0.12093524068059663,0.2915088345390109,heuristic,0.12093524068059663,0.2915088345390109,valid,1.0,6.0,3528310818.115604,3677519092.075773,0.0,700853.9999999999,845424794.2121141,781087967.3725723,781087967.3725723,0,10
SAU,Saudi Arabia,renewable_rich_reference,King Khalid International Airport,RUH,24.9576,46.6988,base,v3,740000.0,0.9,3864.953693461336,4294.392992734818,C00180,grid,22.922490297768356,52.50902137202645,853.5764681263715,rail,False,6697.1974484948005,6187.5407226643465,3817.402545642036,1712488561.0821927,3188910878.937058,33396406.31076622,21130265.55613543,4955926111.886152,0.0,0.0,0.34554360222905844,0.6434540804167489,0.006738681238743497,0.00426363611544918,0.087,0.09699999999999999,rock,2.05656,mandate,2050,,1100.0,dac,1.0,0.0,0.0,0.0,flex_fuel_store,1.15,0.5384331136076388,66104.29290741924,32.60549582595679,5004.087209024603,11676.203487724079,16680.29069674868,4.315780218781953,1286.208911093167,0.0,36565553.903099015,33856994.35472131,1.08,0.074074074074074,1.2777777777777777,0.25024443907034954,0.25024443907034954,solar,0.7000000000000001,0.2309697051218035,0.2948010248865795,heuristic,0.2309697051218035,0.2948010248865795,valid,4.0,101.0,14173405863.633692,20488454610.005257,0.0,4004880.0,4955926111.886152,4578780134.771616,4578780134.771616,0,194
CYP,Cyprus,core_eu27_uk_ch,Larnaca International Airport,LCA,34.8751,33.6249,base,v3,75250.0,0.9,393.0240073418454,436.69334149093925,C00000,grid,35.08141754374276,32.81938304761777,103.8047385654029,road,False,6783.168281899107,6266.969175646585,3866.4059206824904,168188733.3660028,338970035.82483476,1125924.4503145926,2148719.571755663,510433413.2129078,0.0,0.0,0.32950180966278025,0.6640827717198176,0.002205820428618681,0.004209598188783552,0.06,0.06999999999999999,rock,2.05656,mandate,2050,0.35,215.0,dac,1.0,0.0,0.0,0.0,flex_fuel_store,1.05,0.7888851409851763,2516.342050079924,12.205512933942488,806.753135713457,806.753135713457,1613.506271426914,4.105363136312216,120.07269123417566,0.0,3718321.5286597325,3442890.304314566,1.0800000000000005,0.0740740740740743,1.1666666666666667,0.2630705163319967,0.2630705163319967,mixed,0.5,0.2206640538181248,0.3056164565864679,heuristic,0.2206640538181248,0.3056164565864679,valid,3.0,2.0,1658576638.6172156,2468924341.487055,0.0,407253.0,510433413.2129078,471589430.46740556,471589430.46740556,0,3
MAR,Morocco,renewable_rich_reference,Mohammed V International Airport,CMN,33.3675,-7.58997,base,v3,740000.0,0.9,3864.953693461336,4294.392992734818,C00008,grid,25.80720281809836,-14.667434210861758,1462.4854421631953,rail,False,7002.881796814693,6469.962492077096,3991.6426241843747,1955534737.4770293,3153104174.0727367,52363352.536970854,21130265.55613543,5182132529.642873,0.0,0.0,0.377361004623283,0.6084568767850546,0.010104595403039505,0.004077523188622817,0.1,0.11,rock,2.05656,mandate,2050,,430.0,dac,1.0,0.0,0.0,0.0,flex_fuel_store,1.05,0.7696618664062791,27209.847701460065,13.42107352842287,6706.80887827667,8197.210851227042,14904.019729503712,3.8561961957572954,1181.5952267090483,0.0,36565553.903099,33856994.35472131,1.0799999999999996,0.07407407407407408,1.1666666666666667,0.2800687374745738,0.2800687374745738,solar,0.55,0.2309697051218035,0.3402044104347515,heuristic,0.2309697051218035,0.3402044104347515,valid,30.0,54.0,14667246979.316565,18907782587.21084,0.0,4004880.0,5182132529.642873,4787772244.137051,4787772244.137051,0,64
