country_iso3,country_name,case_group,airport_name,airport_iata,airport_lat,airport_lon,scenario,model_version,annual_saf_tonnes,plant_availability,process_average_power_mw,process_rated_power_mw,best_candidate_id,best_candidate_kind,best_lat,best_lon,distance_to_airport_km,transport_mode,crosses_water,delivered_cost_usd_per_tonne_saf,delivered_cost_eur_per_tonne_saf,delivered_cost_energy_allocated_usd_per_tonne_saf,annual_renewable_cost_usd,annual_process_cost_usd,annual_transport_cost_usd,annual_water_cost_usd,gross_annual_cost_usd,coproduct_credit_usd_per_tonne_saf,annual_coproduct_credit_usd,renewable_cost_share,process_cost_share,transport_cost_share,water_cost_share,wacc_used,wacc_process_used,h2_storage_geology,h2_storage_capex_usd_per_kwh_used,sizing_mode,scenario_year,mandate_synthetic_share,airport_fuel_kt_2024,carbon_source,dac_fraction,co2_delivered_cost_usd_per_t,co2_mean_haul_km,annual_co2_purchase_usd,operating_strategy,synthesis_oversize,synthesis_load_min,fuel_storage_tonnes,fuel_storage_days,wind_mw,solar_mw,renewable_capacity_mw,renewable_capacity_overbuild_ratio,battery_mwh,seasonal_h2_storage_mwh,annual_generation_mwh,annual_demand_mwh,generation_to_demand_ratio,curtailed_energy_frac,electrolyser_oversize_ratio,effective_annual_cf,adequacy_cf_used_for_sizing,selected_main_resource,solar_share,solar_cf_annual,wind_cf_annual,resource_source,raw_nasa_solar_cf_annual,raw_nasa_wind_cf_annual,candidate_validity_note,resource_rank,distance_rank,renewable_capex_usd,process_capex_usd,transport_capex_component_usd,fixed_logistics_cost_usd,total_annual_cost_usd,gross_annual_cost_eur,total_annual_cost_eur,n_candidates_screened_out,n_candidates_total
CHE,Switzerland,core_eu27_uk_ch,Zurich Airport,ZRH,47.4582,8.5555,base,v3,12240.0,0.9,63.928423254009125,71.03158139334347,C00000,grid,46.2106357891564,6.675290859156185,268.97260094085146,rail,False,6969.1782442107615,6438.823779826323,3972.431599200134,29632506.69840671,46774580.863413535,251193.60499098778,551003.1919829377,77209284.35879417,0.0,0.0,0.3473804722413952,0.5483361956043893,0.0029447307314868377,0.006459384316880647,0.041,0.051000000000000004,rock,2.05656,mandate,2030,0.012,1000.0,market,0.0,108.69083039370041,46.406368515185456,8093457.35034556,steady_h2_store,1.0,1.0,0.0,0.0,173.31721973567107,103.99033184140264,277.3075515770737,4.602516432885425,12.050257967388651,11029.42823468546,548913.3509304874,527801.2989716225,1.04,0.02093199813295468,1.1111,0.22596334313313896,0.22596334313313896,mixed,0.375,0.11210047837918415,0.2946255592274283,heuristic,0.11210047837918415,0.2946255592274283,valid,1.0,8.0,336949693.2456878,312680463.8441224,0.0,66242.88,77209284.35879417,71333657.81908993,71333657.81908993,0,8
MAR,Morocco,renewable_rich_reference,Mohammed V International Airport,CMN,33.3675,-7.58997,base,v3,740000.0,0.9,3864.953693461336,4294.392992734818,C00008,grid,25.80720281809836,-14.667434210861758,1462.4854421631953,rail,False,7002.881796814693,6469.962492077096,3991.6426241843747,1955534737.4770293,3153104174.0727367,52363352.536970854,21130265.55613543,5182132529.642873,0.0,0.0,0.377361004623283,0.6084568767850546,0.010104595403039505,0.004077523188622817,0.1,0.11,rock,2.05656,mandate,2030,,430.0,dac,1.0,0.0,0.0,0.0,flex_fuel_store,1.05,0.7696618664062791,27209.847701460065,13.42107352842287,6706.80887827667,8197.210851227042,14904.019729503712,3.8561961957572954,1181.5952267090483,0.0,36565553.903099,33856994.35472131,1.0799999999999996,0.07407407407407408,1.1666666666666667,0.2800687374745738,0.2800687374745738,solar,0.55,0.2309697051218035,0.3402044104347515,heuristic,0.2309697051218035,0.3402044104347515,valid,30.0,54.0,14667246979.316565,18907782587.21084,0.0,4004880.0,5182132529.642873,4787772244.137051,4787772244.137051,0,64
BEL,Belgium,core_eu27_uk_ch,Brussels Airport,BRU,50.9014,4.4844,base,v3,11934.0,0.9,62.33021267265891,69.2557918585099,C00000,grid,50.765882899430295,3.287792155214853,115.25577056228985,road,False,7075.078070030662,6536.66462890133,4032.794499917477,30244238.696633317,45642211.01220581,191134.84751137733,537228.1121833643,76614812.66853386,0.0,0.0,0.3581998395916312,0.5405668440581187,0.002263719460942076,0.006362700200141495,0.04,0.05,rock,2.05656,mandate,2030,0.012,975.0,market,0.0,107.69977835473892,38.77631771017276,7819169.01921207,steady_h2_store,1.0,1.0,0.0,0.0,176.31254890111407,117.54169926740938,293.85424816852344,5.002199509689826,11.749001518203933,10165.995059977968,535190.5171572252,514606.26649733185,1.04,0.02526751385022143,1.1111,0.20790854063005731,0.20790854063005731,mixed,0.4,0.08,0.2935536894491148,heuristic,0.08,0.2935536894491148,valid,1.0,4.0,347116290.7623028,304863452.2480194,0.0,64586.808,76614812.66853386,70784425.42445844,70784425.42445844,0,5
FIN,Finland,core_eu27_uk_ch,Helsinki Airport,HEL,60.3172,24.9633,base,v3,7711.2,0.9,40.274906650025756,44.74989627780639,C00030,grid,63.24513676420068,29.644055358799694,550.6726964960109,rail,False,7199.281980160939,6651.416621470692,4103.590728691735,16613891.537883708,33281822.22956954,249689.0367109822,347132.0109492508,50492534.815113485,0.0,0.0,0.2992679573414278,0.5995093282348789,0.004497677610128591,0.006252929219365631,0.042,0.052000000000000005,rock,2.05656,mandate,2030,0.012,630.0,market,0.0,107.0641649115871,33.88276755040569,5022568.39030356,steady_h2_store,1.0,1.0,0.0,0.0,92.11988729559823,68.08861234892044,160.20849964451867,4.220643350095157,7.59166251945485,6725.6470736128,345815.411086207,332514.81835212215,1.04,0.026047571342067817,1.1111,0.24640793209323228,0.24640793209323228,mixed,0.42500000000000004,0.08000000000000002,0.36987450631915486,heuristic,0.08000000000000002,0.36987450631915486,valid,1.0,19.0,188325771.08799532,196988692.22179714,0.0,41733.0144,50492534.815113485,46650052.91568335,46650052.91568335,14,35
POL,Poland,core_eu27_uk_ch,Warsaw Chopin Airport,WAW,52.1657,20.9671,base,v3,6487.2,0.9,33.88206432462484,37.64673813847205,C00007,grid,54.419265692428354,16.50298019589284,524.1172873969498,rail,False,7587.915485783576,7010.475117315446,4325.1118268966375,15559862.85200298,28821214.896291696,202804.4272278975,292031.6917509571,44875913.86727353,0.0,0.0,0.3161010891409096,0.5855075655701717,0.004120004201777682,0.005932670275063312,0.046,0.056,salt,0.97416,mandate,2030,0.012,530.0,market,0.0,110.18274492386823,57.89252990167083,4348411.472101687,steady_h2_store,1.0,1.0,0.0,0.0,92.47962244104963,44.527225619764636,137.00684806081426,4.290422455797698,6.386636722715985,7812.861299387635,290924.0759931583,279734.6884549599,1.04,0.034466644167719156,1.1111,0.24240037215790627,0.24240037215790627,mixed,0.325,0.08000000000000002,0.32106383418436585,heuristic,0.08000000000000002,0.32106383418436585,valid,1.0,35.0,169121410.50665095,155118263.94147652,0.0,35108.7264,44875913.86727353,41460856.82197402,41460856.82197402,0,38
AUT,Austria,core_eu27_uk_ch,Vienna International Airport,VIE,48.1103,16.5697,base,v3,10404.0,0.9,54.33915976590776,60.376844184341955,C00007,grid,48.56599110423508,16.925758601126915,77.08173430151326,road,False,7594.85111286617,7016.8829431770555,4329.065134333717,28114379.893665418,43526523.45599219,130089.82529136553,468352.71318549715,72239345.88813448,0.0,0.0,0.3558024226686678,0.550851292276805,0.0016463558925459553,0.005927252553501643,0.053,0.063,rock,2.05656,mandate,2030,0.012,850.0,market,0.0,107.08002635576558,34.00488386737477,6777485.090125161,steady_h2_store,1.0,1.0,0.0,0.0,150.59736318319932,90.35841790991958,240.9557810931189,4.704918189942245,10.242719272280352,8952.015078731354,466576.3482909142,448631.104125879,1.04,0.025026347659859838,1.1111,0.22104528878381335,0.22104528878381335,mixed,0.375,0.09565538972411387,0.2966567678568243,heuristic,0.09565538972411387,0.2966567678568243,valid,1.0,1.0,291433778.58655643,265778394.26750416,0.0,56306.448,72239345.88813448,66741931.66604745,66741931.66604745,1,11
LUX,Luxembourg,core_eu27_uk_ch,Luxembourg Airport,LUX,49.6266,6.2115,base,v3,7466.400000000001,0.9,38.99633818494558,43.32926464993953,C00001,airport_or_nearest_boundary,49.62659999680268,6.211500000000002,4.799606707790663e-07,road,False,7708.62435743453,7121.9980438337625,4393.915883737682,19330774.58636561,33025322.543453522,40408.15712970355,334968.66857882374,52731473.95552766,0.0,0.0,0.33586219414310087,0.5737978704459828,0.0007020707967094979,0.005819907086259637,0.045,0.055,rock,2.05656,mandate,2030,0.012,610.0,market,0.009301505455183046,107.20442104047824,34.96259115913894,4824198.946821521,steady_h2_store,1.0,1.0,0.0,0.0,108.01553410256508,72.01035606837672,180.0258901709418,4.896619172304018,7.353068876141901,6602.625832682285,334946.99344601564,322064.41677501495,1.0400000000000003,0.026321681649465488,1.1111,0.21239144058463633,0.21239144058463633,mixed,0.4,0.0820487083546488,0.29967636750605625,heuristic,0.0820487083546488,0.29967636750605625,valid,1.0,1.0,213458402.85965884,191453039.40098897,0.0,40408.156800000004,52731473.95552766,48718608.78751201,48718608.78751201,0,5
IRL,Ireland,core_eu27_uk_ch,Dublin Airport,DUB,53.4213,-6.2701,base,v3,10710.0,0.9,55.937370347257996,62.15263371917555,C00007,quartile,54.30458272259698,-7.57016564749122,175.56734862240006,rail,False,7723.474204956525,7135.717817959334,4402.3802968252185,27824180.23276781,46976570.30555916,177685.48587901093,482127.7929850706,75460563.81719103,0.0,0.0,0.33637228590649126,0.5679095019345362,0.0021480766929169296,0.00582854288855027,0.065,0.075,rock,2.05656,mandate,2030,0.012,875.0,market,0.0,111.39314236485008,67.21130793337393,7257844.917893332,steady_h2_store,1.0,1.0,0.0,0.0,126.7709787055159,103.72170984996754,230.49268855548343,4.372026162508216,10.543975721465069,9558.118768812616,480299.1820641764,461826.13660016964,1.04,0.02658773821921819,1.1111,0.2378759781719503,0.2378759781719503,mixed,0.45,0.08,0.3675259561186768,heuristic,0.08,0.3675259561186768,valid,1.0,3.0,265447658.4754455,273595405.86360717,0.0,57962.52,75460563.81719103,69718014.9107028,69718014.9107028,0,8
GRC,Greece,core_eu27_uk_ch,Athens International Airport,ATH,37.9364,23.9475,base,v3,8812.800000000001,0.9,46.028464742886584,51.14273860320732,C00000,grid,38.925767605326605,20.620966129404326,418.3866312099803,rail,False,7980.242414276824,7372.945966550358,4548.738176137789,21205758.900727354,47466657.97238084,236286.04338714312,275998.3301258247,69184701.24662116,0.0,0.0,0.30152534365455935,0.6749298822200911,0.0033597585809881443,0.003924428818080138,0.06,0.06999999999999999,salt,0.97416,mandate,2030,0.012,720.0,market,0.832131643979906,127.06434465751538,187.86296391903315,1143579.1019176384,steady_h2_store,1.0,1.0,0.0,0.0,93.33295265164294,103.15747398339484,196.49042663503778,4.351448480054466,9.912311171346824,14967.53019430086,411381.7251935938,395559.3511476864,1.0399999999999998,0.03545772788116543,1.1111,0.23900087632129854,0.23900087632129854,mixed,0.525,0.1901225760425653,0.29293242227954636,heuristic,0.1901225760425653,0.29293242227954636,valid,1.0,9.0,211063117.1296272,287976434.31495464,0.0,47694.873600000006,69184701.24662116,63919745.4817533,63919745.4817533,0,15
SWE,Sweden,core_eu27_uk_ch,Stockholm Arlanda Airport,ARN,59.6519,17.9186,base,v3,6058.8,0.9,31.644569510734524,35.160632789705026,C00003,grid,62.12806283081116,12.088549580280034,564.8141315122276,rail,False,8046.62883843184,7434.2803838271775,4586.578437906149,14403225.630053986,29955044.527202122,199790.80525386453,272746.5800315542,44830807.542541526,0.0,0.0,0.29543311794345195,0.6144257147746348,0.0040980279035149,0.005594467143457038,0.057,0.067,rock,2.05656,mandate,2030,0.012,495.0,market,0.0,106.40770884849545,28.828751297236415,3922107.2637493084,steady_h2_store,1.0,1.0,0.0,0.0,69.59593143048988,56.942125715855354,126.53805714634522,4.2427712231770975,5.964877693857382,5272.320636599326,271712.1087105912,261261.64299095309,1.04,0.025998327198952356,1.1111,0.24512280896004118,0.24512280896004118,mixed,0.45,0.08,0.3807096503996088,heuristic,0.08,0.3807096503996088,valid,1.0,22.0,145815677.03381944,154776829.6028406,0.0,32790.2256,44830807.542541526,41419183.08855412,41419183.08855412,20,46
CZE,Czechia,core_eu27_uk_ch,Vaclav Havel Airport Prague,PRG,50.1008,14.2632,base,v3,4896.0,0.9,25.571369301603653,28.41263255733739,C00006,grid,50.74184651363071,15.81107674000427,176.56423862778166,rail,False,8763.415661283381,8096.5197294597165,4995.146926931527,13485350.961634818,25927677.148303755,81433.09871199135,220401.27679317512,39714862.48544374,0.0,0.0,0.31430220880602966,0.6042947061671117,0.0018979560018803927,0.005136878403598196,0.055,0.065,rock,2.05656,mandate,2030,0.012,400.0,market,0.0,107.12756143352486,34.37085360868488,3190820.5921996874,steady_h2_store,1.0,1.0,0.0,0.0,68.4848171200674,50.61921265396287,119.10402977403027,4.941970126131699,4.820103186955459,4212.880286117134,219565.34037219494,211120.51958864892,1.0400000000000003,0.025096787324484133,1.1111,0.21044238905872437,0.21044238905872437,mixed,0.42500000000000004,0.08000000000000002,0.3072476079828751,heuristic,0.08000000000000002,0.3072476079828751,valid,1.0,8.0,138219000.99461856,125072185.53764898,0.0,26497.152,39714862.48544374,36692561.450301476,36692561.450301476,0,14
HUN,Hungary,core_eu27_uk_ch,Budapest Ferenc Liszt International Airport,BUD,47.4369,19.2556,base,v3,4528.8,0.9,23.65351660398338,26.28168511553709,C00003,grid,46.13548326255811,19.371098191341055,195.7203420665456,rail,False,8931.811432320603,8252.100582321005,5091.132516422743,12252461.22918829,24813963.659334585,78977.38813628825,203871.18103368697,37349273.457692854,0.0,0.0,0.3029009597113873,0.6134419253456288,0.0019524507129222127,0.005040030344718651,0.056,0.066,rock,2.05656,mandate,2030,0.012,370.0,market,0.0,112.55760764677747,76.1764569997033,3101114.157000692,steady_h2_store,1.0,1.0,0.0,0.0,63.738081665365925,38.24284899921956,101.98093066458549,4.574576538979132,4.4585954479338,4217.798461446376,203097.93984428028,195286.48061950027,1.04,0.01940681336661531,1.1111,0.227343447232405,0.227343447232405,mixed,0.375,0.12093524068059663,0.2915088345390109,heuristic,0.12093524068059663,0.2915088345390109,valid,2.0,6.0,124252638.03552447,115691771.62232532,0.0,24509.8656,37349273.457692854,34506993.74756243,34506993.74756243,0,10
ROU,Romania,core_eu27_uk_ch,Henri Coanda Bucharest Airport,OTP,44.5711,26.085,base,v3,3427.2000000000003,0.9,17.89995851112256,19.88884279013618,C00013,grid,43.924442507943645,25.505264725646985,115.36450004710835,road,False,10018.968065588226,9256.524595796962,5710.811797385289,9987340.725669982,21765744.141452603,54924.29164851163,154280.89375522258,31962290.052526318,0.0,0.0,0.29086229392658036,0.6338858805257432,0.0015995654799397998,0.004493137452630239,0.076,0.086,salt,0.97416,mandate,2030,0.012,280.0,market,0.0,113.89711127866207,86.48921592958602,2374717.3018576517,steady_h2_store,1.0,1.0,0.0,0.0,37.22043782974935,50.357062946131485,87.57750077588084,5.191204857717569,3.3740722308688222,5493.891213135894,153695.73826053645,147784.36371205427,1.04,0.03541117331822185,1.1111,0.20033884782140146,0.20033884782140146,solar,0.5750000000000001,0.14151764460523583,0.27985334971896453,heuristic,0.14151764460523583,0.27985334971896453,valid,1.0,4.0,88777192.00234719,81949271.51625177,0.0,18548.006400000002,31962290.052526318,29529959.779529065,29529959.779529065,0,27
